from,to,letters saved,percentage of word saved,word precedence
vulnerabi,vulnerabilit,3,0.25,
vulnerabl,vulnerable,1,0.1,7473
vul,vulnerab,5,0.625,
vui,vuitton,4,0.5714285714285714,12008
vgr,vgroup,3,0.5,18871
vlad,vladimir,4,0.5,13728
vd,vdata,3,0.6,19232
emaile,emailed,1,0.14285714285714285,12771
emai,email,1,0.2,114
emac,emacs,1,0.2,9249
employm,employment,3,0.3,1023
employi,employing,2,0.2222222222222222,13297
employa,employability,6,0.46153846153846156,19781
empl,employ,2,0.3333333333333333,9098
empt,empty,1,0.2,2963
empiri,empirical,3,0.3333333333333333,9154
empi,empir,1,0.2,
emphasiz,emphasize,1,0.1111111111111111,12801
emph,emphasi,3,0.42857142857142855,
empe,emperor,3,0.42857142857142855,9294
empowerm,empowerment,3,0.2727272727272727,14289
empoweri,empowering,2,0.2,16473
empowere,empowered,1,0.1111111111111111,19137
empow,empower,2,0.2857142857142857,17810
empor,emporium,3,0.375,18580
emergenci,emergencies,2,0.18181818181818182,11673
emergen,emergenc,1,0.125,
emergi,emerging,2,0.25,4938
emera,emerald,2,0.2857142857142857,9031
emers,emerson,2,0.2857142857142857,11759
emeri,emeritus,3,0.375,18178
eme,emer,1,0.25,
emis,emission,4,0.5,6328
eminen,eminent,1,0.14285714285714285,16238
emin,emine,1,0.2,
emil,emily,1,0.2,6991
emir,emirates,4,0.5,7878
emotionall,emotionally,1,0.09090909090909091,15748
emotiona,emotional,1,0.1111111111111111,5026
emotio,emotion,1,0.14285714285714285,10423
emotic,emoticons,3,0.3333333333333333,19258
emot,emoti,1,0.2,
emor,emory,1,0.2,18954
embe,embedded,4,0.5,5355
embas,embassy,2,0.2857142857142857,7510
embar,embarrassing,7,0.5833333333333334,19257
embroidere,embroidered,1,0.09090909090909091,10904
embro,embroider,4,0.4444444444444444,
embra,embrace,2,0.2857142857142857,10794
embryon,embryonic,2,0.2222222222222222,19853
embry,embryo,1,0.16666666666666666,16827
embo,embodiment,6,0.6,16744
emble,emblem,1,0.16666666666666666,17090
emman,emmanuel,3,0.375,19806
emm,emma,1,0.25,8305
emulati,emulation,2,0.2222222222222222,14676
emulato,emulator,1,0.125,16178
emula,emulat,1,0.16666666666666666,
eac,each,1,0.25,167
easte,easter,1,0.16666666666666666,6756
easto,easton,1,0.16666666666666666,13857
eastm,eastman,2,0.2857142857142857,17661
easys,easyshare,4,0.4444444444444444,16679
easil,easily,1,0.16666666666666666,1948
easies,easiest,1,0.14285714285714285,11355
earlies,earliest,1,0.125,9913
earli,earlie,1,0.16666666666666666,
earthq,earthquake,4,0.4,8448
eart,earth,1,0.2,1332
earni,earning,2,0.2857142857142857,9720
earnes,earnest,1,0.14285714285714285,17692
earr,earring,3,0.42857142857142855,16824
eati,eating,2,0.3333333333333333,3491
eato,eaton,1,0.2,14972
eagl,eagle,1,0.2,4195
eage,eager,1,0.2,11299
eba,ebay,1,0.25,216
ebon,ebony,1,0.2,4605
eboo,ebook,1,0.2,6373
ebu,ebusiness,6,0.6666666666666666,19334
educationa,educational,1,0.09090909090909091,1462
educatio,education,1,0.1111111111111111,241
educatin,educating,1,0.1111111111111111,15992
educato,educator,1,0.125,12287
educa,educat,1,0.16666666666666666,
editio,edition,1,0.14285714285714285,718
editin,editing,1,0.14285714285714285,3835
editori,editorial,2,0.2222222222222222,2550
edito,editor,1,0.16666666666666666,1219
edite,edited,1,0.16666666666666666,3323
edin,edinburgh,5,0.5555555555555556,4767
edis,edison,2,0.3333333333333333,13103
edib,edible,2,0.3333333333333333,17213
edga,edgar,1,0.2,8959
edwa,edward,2,0.3333333333333333,3209
edwi,edwin,1,0.2,12160
eddi,eddie,1,0.2,7283
edmo,edmonton,4,0.5,8504
edmu,edmund,2,0.3333333333333333,15213
ede,eden,1,0.25,9083
eventuall,eventually,1,0.1,4024
eventu,eventual,2,0.25,18281
eveni,evening,2,0.2857142857142857,2377
evenl,evenly,1,0.16666666666666666,17230
everyth,everything,3,0.3,877
everyti,everytime,2,0.2222222222222222,17699
everyo,everyone,2,0.25,1262
everyd,everyday,2,0.25,4393
everyb,everybody,3,0.3333333333333333,4656
everyw,everywhere,4,0.4,5680
everet,everett,1,0.14285714285714285,12252
everes,everest,1,0.14285714285714285,18412
everg,evergreen,4,0.4444444444444444,12978
everq,everquest,4,0.4444444444444444,16747
everl,everlasting,6,0.5454545454545454,19812
evel,evelyn,2,0.3333333333333333,15474
evidenc,evidence,1,0.125,1305
evidentl,evidently,1,0.1111111111111111,17984
evid,eviden,2,0.3333333333333333,
evit,evite,1,0.2,11239
evaluatio,evaluation,1,0.1,1750
evaluatin,evaluating,1,0.1,7496
evalu,evaluat,2,0.2857142857142857,
evansv,evansville,4,0.4,19425
evane,evanescence,6,0.5454545454545454,9838
evang,evangelical,6,0.5454545454545454,14971
evac,evacuation,6,0.6,15713
evolutiona,evolutionary,2,0.16666666666666666,10467
evolu,evolution,4,0.4444444444444444,3012
evolvi,evolving,2,0.25,11952
endin,ending,1,0.16666666666666666,1887
endeavou,endeavour,1,0.1111111111111111,18302
endea,endeavo,2,0.2857142857142857,
endorsem,endorsement,3,0.2727272727272727,9634
endor,endorse,2,0.2857142857142857,12074
endow,endowment,4,0.4444444444444444,12953
endoc,endocrine,4,0.4444444444444444,19821
enda,endangered,6,0.6,9482
endl,endless,3,0.42857142857142855,9588
endura,endurance,3,0.3333333333333333,14626
enduri,enduring,2,0.25,16308
endu,endur,1,0.2,
endp,endpoint,4,0.5,17908
engli,english,2,0.2857142857142857,446
engla,england,2,0.2857142857142857,1170
engle,englewood,4,0.4444444444444444,19274
engineeri,engineering,2,0.18181818181818182,930
engineere,engineered,1,0.1,11218
enginee,engineer,1,0.125,3364
engi,engine,2,0.3333333333333333,1033
engagem,engagement,3,0.3,5545
engagi,engaging,2,0.25,9495
engad,engadget,3,0.375,19235
engrave,engraved,1,0.125,13957
engravi,engraving,2,0.2222222222222222,16345
engr,engrav,2,0.3333333333333333,
entertainm,entertainment,3,0.23076923076923078,706
entertaini,entertaining,2,0.16666666666666666,8618
entert,entertain,3,0.3333333333333333,14007
enterp,enterprise,4,0.4,1459
entere,entered,1,0.14285714285714285,3227
enteri,entering,2,0.25,4518
ente,enter,1,0.2,656
entri,entries,2,0.2857142857142857,2100
entra,entrance,3,0.375,5206
entrepreneursh,entrepreneurship,2,0.125,13401
entrepreneuri,entrepreneurial,2,0.13333333333333333,15941
entrep,entrepreneur,6,0.5,8088
entro,entropy,2,0.2857142857142857,17489
entirel,entirely,1,0.125,4568
entiret,entirety,1,0.125,16983
entir,entire,1,0.16666666666666666,1461
entitlem,entitlement,3,0.2727272727272727,15255
entitl,entitle,1,0.14285714285714285,
entiti,entities,2,0.25,5607
enthusiasti,enthusiastic,1,0.08333333333333333,13783
enth,enthusias,5,0.5555555555555556,
energi,energies,2,0.25,13359
energe,energetic,3,0.3333333333333333,14372
ener,energ,1,0.2,
enemi,enemies,2,0.2857142857142857,8300
environmentall,environmentally,1,0.06666666666666667,12349
environmenta,environmental,1,0.07692307692307693,989
environm,environment,3,0.2727272727272727,785
envi,environ,3,0.42857142857142855,11812
enve,envelope,4,0.5,7955
enou,enough,2,0.3333333333333333,962
enor,enormous,4,0.5,8120
ensuri,ensuring,2,0.25,6001
ensu,ensur,1,0.2,
ense,ensemble,4,0.5,8866
enjoye,enjoyed,1,0.14285714285714285,5134
enjoyi,enjoying,2,0.25,8309
enjoya,enjoyable,3,0.3333333333333333,10253
enjoym,enjoyment,3,0.3333333333333333,11911
enj,enjoy,2,0.4,1649
enabli,enabling,2,0.25,6637
enab,enabl,1,0.2,
enacte,enacted,1,0.14285714285714285,10480
enactm,enactment,3,0.3333333333333333,16822
enac,enact,1,0.2,
enam,enamel,2,0.3333333333333333,15327
enlargem,enlargement,3,0.2727272727272727,6879
enla,enlarge,3,0.42857142857142855,2478
enlig,enlightenment,8,0.6153846153846154,14083
enlis,enlisted,3,0.375,15820
ency,encyclopedia,8,0.6666666666666666,3029
encouragem,encouragement,3,0.23076923076923078,13454
encouragi,encouraging,2,0.18181818181818182,7873
encour,encourag,2,0.25,
encountere,encountered,1,0.09090909090909091,8795
encoun,encounter,3,0.3333333333333333,7692
encodi,encoding,2,0.25,5880
encor,encore,1,0.16666666666666666,13344
encom,encompasses,6,0.5454545454545454,17702
encrypti,encryption,2,0.2,6638
encrypte,encrypted,1,0.1111111111111111,12321
encr,encrypt,3,0.42857142857142855,
enclose,enclosed,1,0.125,9609
enclosu,enclosure,2,0.2222222222222222,9675
encl,enclos,2,0.3333333333333333,
enca,encarta,3,0.42857142857142855,11194
ench,enchanted,5,0.5555555555555556,18754
enforcem,enforcement,3,0.2727272727272727,3242
enforci,enforcing,2,0.2222222222222222,17465
enfo,enforc,2,0.3333333333333333,
enfi,enfield,3,0.42857142857142855,19081
enhancem,enhancement,3,0.2727272727272727,6533
enhanci,enhancing,2,0.2222222222222222,8703
enh,enhanc,3,0.5,
enrollm,enrollment,3,0.3,5316
enrolle,enrolled,1,0.125,7192
enrolm,enrolment,3,0.3333333333333333,16037
enrichm,enrichment,3,0.3,14098
enriche,enriched,1,0.125,16369
enri,enrich,2,0.3333333333333333,
enquiri,enquiries,2,0.2222222222222222,7160
enq,enquir,3,0.5,
enz,enzyme,3,0.5,8500
eny,enya,1,0.25,12733
enume,enumeration,6,0.5454545454545454,18340
enu,enum,1,0.25,17827
estat,estate,1,0.16666666666666666,449
establishm,establishment,3,0.23076923076923078,4541
establishi,establishing,2,0.16666666666666666,5865
estab,establish,4,0.4444444444444444,3084
estimatio,estimation,1,0.1,8964
estimatin,estimating,1,0.1,12660
esti,estimat,3,0.42857142857142855,
esto,estonia,3,0.42857142857142855,6765
estee,esteem,1,0.16666666666666666,12072
esth,esther,2,0.3333333333333333,12714
estr,estrogen,4,0.5,15752
espe,especially,6,0.6,1378
espr,espresso,4,0.5,12065
espa,espanol,3,0.42857142857142855,14133
essentiall,essentially,1,0.09090909090909091,6423
essent,essential,3,0.3333333333333333,2130
essenc,essence,1,0.14285714285714285,7804
essa,essay,1,0.2,5489
esca,escape,2,0.3333333333333333,4429
esco,escort,2,0.3333333333333333,6561
escr,escrow,2,0.3333333333333333,15187
esch,escherichia,7,0.6363636363636364,16000
equipm,equipment,3,0.3333333333333333,539
equipp,equipped,2,0.25,5194
equita,equitable,3,0.3333333333333333,13826
equiti,equities,2,0.25,18074
equivalenc,equivalence,1,0.09090909090909091,17097
equiv,equivalen,4,0.4444444444444444,
equil,equilibrium,6,0.5454545454545454,8948
equin,equine,1,0.16666666666666666,16393
equall,equally,1,0.14285714285714285,5917
equali,equality,2,0.25,6823
equati,equation,2,0.25,5096
equato,equatorial,4,0.4,10863
eque,equestrian,6,0.6,13634
experienci,experiencing,2,0.16666666666666666,9632
experie,experienc,2,0.2222222222222222,
experimentat,experimentation,3,0.2,18298
experim,experiment,3,0.3,4621
experti,expertise,2,0.2222222222222222,4015
expecte,expected,1,0.125,1515
expectat,expectation,3,0.2727272727272727,11614
expectan,expectancy,2,0.2,18309
expecti,expecting,2,0.2222222222222222,10183
expec,expect,1,0.16666666666666666,2322
expensi,expensive,2,0.2222222222222222,4003
expend,expenditure,5,0.45454545454545453,6116
expediti,expedition,2,0.2,10300
expedite,expedited,1,0.1111111111111111,17319
exped,expedi,1,0.16666666666666666,
expressio,expression,1,0.1,2552
expressin,expressing,1,0.1,10977
expressiv,expressive,1,0.1,19393
expressl,expressly,1,0.1111111111111111,10108
expr,express,3,0.42857142857142855,1364
explora,exploration,4,0.36363636363636365,5828
explori,exploring,2,0.2222222222222222,7165
explosio,explosion,1,0.1111111111111111,9052
explosiv,explosive,1,0.1111111111111111,11982
explos,explosi,1,0.14285714285714285,
exploita,exploitation,4,0.3333333333333333,11556
exploite,exploited,1,0.1111111111111111,12313
exploi,exploit,1,0.14285714285714285,10263
explod,explode,1,0.14285714285714285,18200
explaine,explained,1,0.1111111111111111,4011
explaini,explaining,2,0.2,9148
explai,explain,1,0.14285714285714285,3081
explanati,explanation,2,0.18181818181818182,4473
explanato,explanatory,2,0.18181818181818182,14686
explan,explanat,2,0.25,
explicitl,explicitly,1,0.1,8550
expli,explicit,3,0.375,6370
exposu,exposure,2,0.25,2877
exposit,exposition,3,0.3,16653
exposin,exposing,1,0.125,17110
exporti,exporting,2,0.2222222222222222,15058
expor,export,1,0.16666666666666666,3100
expon,exponential,6,0.5454545454545454,17052
expande,expanded,1,0.125,4831
expandi,expanding,2,0.2222222222222222,6616
expanda,expandable,3,0.3,19911
expansi,expansion,2,0.2222222222222222,3556
expansy,expansys,1,0.125,6167
expas,expasy,1,0.16666666666666666,19571
expira,expiration,4,0.4,9490
expi,expir,1,0.2,
examp,example,2,0.2857142857142857,582
examina,examination,4,0.36363636363636365,3466
examini,examining,2,0.2222222222222222,9568
exami,examin,1,0.16666666666666666,
exactl,exactly,1,0.14285714285714285,2505
exac,exact,1,0.2,3401
exch,exchange,4,0.5,1049
excellenc,excellence,1,0.1,4721
excell,excellen,2,0.25,
exceptionall,exceptionally,1,0.07692307692307693,16241
exceptiona,exceptional,1,0.09090909090909091,6384
excepti,exception,2,0.2222222222222222,3973
excep,except,1,0.16666666666666666,1584
excessi,excessive,2,0.2222222222222222,8093
exces,excess,1,0.16666666666666666,4132
exceedi,exceeding,2,0.2222222222222222,10654
exceede,exceeded,1,0.125,11432
excee,exceed,1,0.16666666666666666,5040
excer,excerpt,2,0.2857142857142857,5681
exclusivel,exclusively,1,0.09090909090909091,6990
exclusiv,exclusive,1,0.1111111111111111,2738
exclusio,exclusion,1,0.1111111111111111,9213
exclus,exclusi,1,0.14285714285714285,
excludi,excluding,2,0.2222222222222222,6138
exciti,exciting,2,0.25,4179
excitem,excitement,3,0.3,9725
excis,excise,1,0.16666666666666666,17289
excus,excuse,1,0.16666666666666666,8556
excur,excursion,4,0.4444444444444444,16356
excal,excalibur,4,0.4444444444444444,15528
excav,excavation,5,0.5,17365
executiv,executive,1,0.1111111111111111,1101
executio,execution,1,0.1111111111111111,3457
executin,executing,1,0.1111111111111111,12137
executa,executable,3,0.3,11099
execu,execut,1,0.16666666666666666,
exercisi,exercising,2,0.2,15307
exer,exercis,3,0.42857142857142855,
exempti,exemption,2,0.2222222222222222,8144
exempl,exemplary,3,0.3333333333333333,18744
exem,exemp,1,0.2,
exet,exeter,2,0.3333333333333333,12214
extractio,extraction,1,0.1,8601
extractin,extracting,1,0.1,18609
extracte,extracted,1,0.1111111111111111,10510
extracto,extractor,1,0.1111111111111111,17688
extrac,extract,1,0.14285714285714285,5756
extrao,extraordinary,7,0.5384615384615384,6981
extremel,extremely,1,0.1111111111111111,3174
extre,extreme,2,0.2857142857142857,2684
externall,externally,1,0.1,19777
externa,external,1,0.125,1641
exteri,exterior,2,0.25,6517
extende,extended,1,0.125,2258
extendi,extending,2,0.2222222222222222,8222
extensio,extension,1,0.1111111111111111,2334
extensivel,extensively,1,0.09090909090909091,12543
extensiv,extensive,1,0.1111111111111111,3481
extens,extensi,1,0.14285714285714285,
exti,extinction,6,0.6,16483
existi,existing,2,0.25,1389
existen,existence,2,0.2222222222222222,4374
exis,exist,1,0.2,3041
exil,exile,1,0.2,14378
exhibiti,exhibition,2,0.2,4349
exhibito,exhibitor,1,0.1111111111111111,14196
exhibite,exhibited,1,0.1111111111111111,14349
exhi,exhibit,3,0.42857142857142855,4402
exhauste,exhausted,1,0.1111111111111111,14777
exhausti,exhaustive,2,0.2,19870
exha,exhaust,3,0.42857142857142855,7392
exot,exotic,2,0.3333333333333333,6250
exod,exodus,2,0.3333333333333333,13174
exq,exquisite,6,0.6666666666666666,13126
ethica,ethical,1,0.14285714285714285,5897
ethio,ethiopia,3,0.375,7807
ethnici,ethnicity,2,0.2222222222222222,10000
ethn,ethnic,2,0.3333333333333333,4284
ethern,ethernet,2,0.25,4400
ethere,ethereal,2,0.25,13980
ethe,ether,1,0.2,18221
ethano,ethanol,1,0.14285714285714285,13943
etha,ethan,1,0.2,16330
eterna,eternal,1,0.14285714285714285,7978
eterni,eternity,2,0.25,13027
ete,etern,2,0.4,
etiq,etiquette,5,0.5555555555555556,11810
etio,etiology,4,0.5,14178
electronical,electronically,2,0.14285714285714285,10659
electroni,electronic,1,0.1,1054
electrom,electromagnetic,7,0.4666666666666667,14015
electrod,electrode,1,0.1111111111111111,17256
electrica,electrical,1,0.1,2352
electrici,electricity,2,0.18181818181818182,4480
electri,electric,1,0.125,1692
electio,election,1,0.125,2197
electiv,elective,1,0.125,11280
electe,elected,1,0.14285714285714285,4274
electo,electoral,3,0.3333333333333333,9502
elementar,elementary,1,0.1,3217
eleme,element,2,0.2857142857142857,2221
eleganc,elegance,1,0.125,12826
eleg,elegan,2,0.3333333333333333,
elevati,elevation,2,0.2222222222222222,8603
elevate,elevated,1,0.125,10804
elevato,elevator,1,0.125,11314
eleva,elevat,1,0.16666666666666666,
eleve,eleven,1,0.16666666666666666,8874
elep,elephant,4,0.5,8793
elea,eleanor,3,0.42857142857142855,15522
elen,elena,1,0.2,17547
elsew,elsewhere,4,0.4444444444444444,4597
elsev,elsevier,3,0.375,12218
els,else,1,0.25,832
eligibl,eligible,1,0.125,2512
eligibi,eligibility,4,0.36363636363636365,4511
elig,eligib,2,0.3333333333333333,
elizab,elizabeth,3,0.3333333333333333,3067
eliz,eliza,1,0.2,16163
elit,elite,1,0.2,5181
eliminatio,elimination,1,0.09090909090909091,9435
eliminatin,eliminating,1,0.09090909090909091,11258
elim,eliminat,4,0.5,
elio,eliot,1,0.2,17278
elisab,elisabeth,3,0.3333333333333333,18148
elis,elisa,1,0.2,18292
elij,elijah,2,0.3333333333333333,19148
elderl,elderly,1,0.14285714285714285,6975
eld,elder,2,0.4,7783
elv,elvis,2,0.4,7064
ellio,elliot,1,0.16666666666666666,13215
elas,elastic,3,0.42857142857142855,11129
elai,elaine,2,0.3333333333333333,12356
elab,elaborate,5,0.5555555555555556,13065
elap,elapsed,3,0.42857142857142855,17629
elb,elbow,2,0.4,12609
elt,elton,2,0.4,13812
elg,elgin,2,0.4,17288
eit,either,3,0.5,806
eighte,eighteen,2,0.25,13598
eig,eight,2,0.4,2438
eins,einstein,4,0.5,10386
eil,eileen,3,0.5,16591
europea,european,1,0.125,1013
eure,eureka,2,0.3333333333333333,12700
eug,eugene,3,0.5,7989
economicall,economically,1,0.08333333333333333,11708
economica,economical,1,0.1,13408
economie,economies,1,0.1111111111111111,9341
economis,economist,1,0.1111111111111111,12116
econp,econpapers,5,0.5,19061
ecom,ecommerce,5,0.5555555555555556,5899
ecologi,ecological,3,0.3,7923
ecol,ecolog,2,0.3333333333333333,
ecos,ecosystem,5,0.5555555555555556,10598
echoe,echoes,1,0.16666666666666666,18427
ech,echo,1,0.25,3763
ecu,ecuador,4,0.5714285714285714,6795
ecli,eclipse,3,0.42857142857142855,7017
ecle,eclectic,4,0.5,14718
eca,ecard,2,0.4,17670
ecst,ecstasy,3,0.42857142857142855,18872
erron,erroneous,4,0.4444444444444444,18909
erics,ericsson,3,0.375,3262
erick,erickson,3,0.375,18911
erit,eritrea,3,0.42857142857142855,10547
erot,eroti,1,0.2,
eros,erosion,3,0.42857142857142855,10236
eras,erase,1,0.2,13614
erne,ernest,2,0.3333333333333333,11675
erns,ernst,1,0.2,14606
erni,ernie,1,0.2,16268
erectio,erection,1,0.125,14368
erectil,erectile,1,0.125,19010
erecte,erected,1,0.14285714285714285,17374
ere,erect,2,0.4,17241
erg,ergonomic,6,0.6666666666666666,16833
effectivel,effectively,1,0.09090909090909091,3749
effectiven,effectiveness,3,0.23076923076923078,4602
effecti,effective,2,0.2222222222222222,1067
effecte,effected,1,0.125,19713
effe,effect,2,0.3333333333333333,1070
effo,effort,2,0.3333333333333333,1991
efficienci,efficiencies,2,0.16666666666666666,17927
efficientl,efficiently,1,0.09090909090909091,8613
